flow,history_flow,speed,history_speed,weather,weatherDeg,weatherDegScale
1046,1085.333333,318.6666667,311.4666667,0,0,0
1062,1063.966667,323,314.8194444,0,0,0
1063,1010.7,325.6666667,312.8277778,0,0,0
1112,988.3166667,313.8333333,311.0361111,0,0,0
1017,966.2333333,327.6666667,317.1,0,0,0
1006,967.7333333,319.5,314.4083333,0,0,0
941,970.9666667,320.1666667,315.1138889,0,0,0
1036,942.9166667,313.5,317.3833333,0,0,0
1026,952.4166667,326.1666667,316.2638889,0,0,0
995,944.9333333,318.8333333,320.8277778,0,0,0
1017,979.9166667,285.5,318.2833333,0,0,0
1071,1003.166667,302.6666667,318.3722222,0,0,0
1151,1012.7,290.1666667,312.2166667,0,0,0
1118,1032.8,302.8333333,305.55,0,0,0
1081,1051.766667,296.5,311.9,0,0,0
1130,1065.3,313.8333333,314.4166667,0,0,0
1178,1070.283333,301.3333333,312.4638889,0,0,0
1129,1094.4,280.3333333,306.3277778,0,0,0
1082,1108.466667,283.1666667,303.8277778,0,0,0
1161,1094.966667,303.3333333,302.3694444,0,0,0
1204,1101.066667,310.3333333,304.3833333,0,0,0
1164,1100.033333,300.5,302.6055556,0,0,0
1160,1120.133333,308.1666667,302.95,0,0,0
1100,1108.933333,328,308.7111111,0,0,0
1113,1115.866667,325,304.3388889,0,0,0
1136,1112.866667,324.6666667,300.7944444,0,0,0
1153,1110.766667,321,307.4888889,0,0,0
1094,1112.05,322.1666667,313.1694444,0,0,0
1157,1107.033333,311,311.0805556,0,0,0
1138,1128.833333,314.1666667,310.6444444,0,0,0
1152,1124.616667,293.5,312.6055556,0,0,0
1206,1122.666667,295,310.5166667,0,0,0
1091,1140.433333,216.5,310.6277778,0,0,0
1212,1138.266667,191.5,316.8444444,0,0,0
1274,1150.5,268.5,315.2777778,0,0,0
1247,1153.533333,248,314.5,0,0,0
1165,1144.533333,250.1666667,315.4722222,0,0,0
1152,1124.2,239.8333333,316.4388889,0,0,0
1198,1139.266667,240.3333333,312.0388889,0,0,0
1198,1130.333333,237.6666667,312.9222222,0,0,0
1266,1121.5,240.8333333,313.6222222,0,0,0
1228,1099.816667,252.1666667,312.6555556,0.2,1,1
1166,1082,233.5,314.1388889,0.2,1,1
1095,1042.766667,234.1666667,309.7333333,0.1,1,1
1052,1018.766667,238.3333333,310.2166667,0.1,1,1
1000,958.2,242.3333333,311.1111111,0,0,0
890,927.3666667,285.1666667,309.5888889,0.1,1,1
858,891.7,311.6666667,308.7111111,0,0,0
751,868.8666667,326.5,310.7222222,0,0,0
767,848.0166667,312,307.2111111,0,0,0
691,799.4,312.6666667,313.9,0,0,0
633,741.6666667,301.6666667,317.9333333,0,0,0
617,710.5,288.6666667,322.4888889,0,0,0
571,694.3,310.5,319.7722222,0,0,0
626,677.4,311.6666667,320.2611111,0,0,0
587,635.55,312,323.8694444,0.1,1,1
552,626.4333333,318.3333333,321.7222222,0.2,1,1
473,591.75,309.5,318.45,0.1,1,1
459,558.2333333,302.6666667,318.0833333,0.3,2,3
423,550.9,324.5,320.9833333,0.7,3,7
479,521.85,318,318.7888889,1.6,4,15
420,500.0666667,321.3333333,309.6055556,1.1,4,15
386,480.4,316.3333333,311.5222222,2.3,5,31
356,468.6,309.8333333,310.0666667,1.6,4,15
328,448.9666667,309.5,306.925,1.4,4,15
359,429.1333333,308,308.8888889,2,4,15
301,412.4333333,313.1666667,309.0388889,1.2,4,15
294,389.1,310.5,309.6833333,0.5,3,7
322,367.5666667,306.6666667,314.9444444,0.3,2,3
255,341.9833333,308.3333333,318.7527778,0.3,2,3
233,316.6,306.6666667,312.1,0.2,1,1
206,293.9333333,332.5,318.3388889,0.1,1,1
203,275.6333333,336.1666667,311.7777778,0,0,0
202,260.3333333,338.5,309.8805556,0.1,1,1
176,239.3,320.5,309.0277778,2.2,5,31
173,228.9166667,334,307.7777778,5.2,5,31
177,216.3,324.1666667,312.6333333,3.3,5,31
133,206.5666667,324.8333333,306.0555556,6.2,5,31
134,198.7666667,326,306.4111111,2.5,5,31
165,194.4,333.8333333,313.9805556,0.9,3,7
129,182.1833333,321.1666667,315.4305556,0.8,3,7
134,171.1,333.5,314.0555556,0.2,1,1
110,166.5,311.8333333,314.4777778,0.8,3,7
124,153.5333333,302.8333333,313.7916667,0.2,1,1
121,158.5944444,306.5,304.5740741,0.3,2,3
96,147.9388889,318.5,299.6898148,0,0,0
114,145.2,319.6666667,301.6222222,0,0,0
123,138.2333333,298.8333333,305.0944444,0,0,0
76,135.5,298.8333333,309.0055556,0,0,0
106,132.1,315,308.3555556,0,0,0
112,132.3,300.1666667,305.7333333,0,0,0
120,124.4,300,305.3833333,0,0,0
78,126.9666667,293.6666667,310.4555556,0,0,0
128,119.3833333,313.6666667,305.7722222,0,0,0
105,121.6333333,298.6666667,300.2277778,0,0,0
86,120.6166667,314.3333333,303.2138889,0,0,0
97,124.4,303,305.2833333,0,0,0
106,128.7833333,305.8333333,312.7611111,0,0,0
119,129,318.1666667,318.4611111,0,0,0
103,125.3166667,314,317.6861111,0,0,0
121,133.5,298,316.6,0,0,0
110,151.7,293.5,313.5833333,0,0,0
131,153.9166667,300,315.8833333,0,0,0
146,171.2333333,298.8333333,317.3777778,0,0,0
165,186.1,303.6666667,316.3833333,0,0,0
204,201.8333333,306.8333333,314.5555556,0,0,0
210,220.8666667,305.5,316.3944444,0,0,0
226,243.3833333,301.8333333,317.0055556,0,0,0
274,278.3,314.5,315.1972222,0,0,0
342,320.9666667,303.6666667,318.1055556,0,0,0
328,350.9333333,308.3333333,315.5416667,0,0,0
381,387.7,303,314.7388889,0,0,0
416,431.4,295.8333333,314.7,0,0,0
498,491.2,204.1666667,315.6,0,0,0
605,559.6333333,165.8333333,314.9277778,0,0,0
738,640.2166667,177.6666667,318.0166667,0,0,0
804,715.35,177.6666667,318.1777778,0,0,0
921,808,197.8333333,320.7222222,0,0,0
1137,913.5666667,316.1666667,316.5777778,0,0,0
1169,978.4666667,321.8333333,313.725,0,0,0
1210,1039.433333,280.6666667,313.5111111,0,0,0
1274,1084.116667,298.6666667,312.025,0,0,0
1263,1096.933333,283.8333333,312.3333333,0,0,0
1301,1120.533333,283.6666667,312.6722222,0,0,0
1267,1142.966667,308.6666667,313.5611111,0,0,0
1294,1168.883333,324,314.7083333,0,0,0
1226,1174.366667,325.6666667,314.1777778,0,0,0
1357,1182.683333,323.1666667,311.7,0,0,0
1233,1209.5,286.1666667,313.3833333,0,0,0
1387,1192.433333,314.3333333,314.6222222,0,0,0
1418,1208.616667,281.5,317.1194444,0,0,0
1380,1213.016667,322.1666667,316.275,0,0,0
1283,1219.333333,329.8333333,316.9888889,0,0,0
1248,1226.166667,319.3333333,312.3555556,0,0,0
1361,1229.35,336.3333333,315.9388889,0,0,0
1295,1208.833333,320.8333333,316.9944444,0,0,0
1263,1197.9,311.8333333,320.7277778,0,0,0
1268,1188.233333,330.5,318.6777778,0,0,0
1120,1170.633333,319.1666667,318.9111111,0,0,0
1114,1164.366667,314.3333333,315.7138889,0,0,0
1175,1150.133333,308,313.5277778,0,0,0
1218,1120.133333,309.5,318.5055556,0,0,0
1013,1115.233333,311.6666667,315.4222222,0,0,0
1065,1107.8,300.6666667,314.5166667,0,0,0
1232,1085.333333,308.6666667,311.4666667,0,0,0
1168,1063.966667,315.8333333,314.8194444,0,0,0
1253,1010.7,311.6666667,312.8277778,0,0,0
1081,988.3166667,303,311.0361111,0,0,0
1020,966.2333333,313.6666667,317.1,0,0,0
955,967.7333333,296.8333333,314.4083333,0,0,0
957,970.9666667,300,315.1138889,0,0,0
940,942.9166667,290.3333333,317.3833333,0,0,0
1004,952.4166667,310.6666667,316.2638889,0,0,0
942,944.9333333,315.1666667,320.8277778,0,0,0
960,979.9166667,323.1666667,318.2833333,0,0,0
1030,1003.166667,308.8333333,318.3722222,0,0,0
1094,1012.7,282.6666667,312.2166667,0,0,0
1076,1032.8,297.1666667,305.55,0,0,0
1113,1051.766667,309.5,311.9,0,0,0
1028,1065.3,306.6666667,314.4166667,0,0,0
1040,1070.283333,308.8333333,312.4638889,0,0,0
1088,1094.4,305,306.3277778,0,0,0
1164,1108.466667,307,303.8277778,0,0,0
1151,1094.966667,308.6666667,302.3694444,0,0,0
1097,1101.066667,303.6666667,304.3833333,0,0,0
1155,1100.033333,322.6666667,302.6055556,0,0,0
1132,1120.133333,318.5,302.95,0,0,0
1116,1108.933333,328.5,308.7111111,0,0,0
1161,1115.866667,321.8333333,304.3388889,0,0,0
1176,1112.866667,329,300.7944444,0,0,0
1115,1110.766667,321.1666667,307.4888889,0,0,0
1149,1112.05,329,313.1694444,0,0,0
1189,1107.033333,321.5,311.0805556,0,0,0
1172,1128.833333,323.1666667,310.6444444,0,0,0
1167,1124.616667,320,312.6055556,0,0,0
1094,1122.666667,311.3333333,310.5166667,0,0,0
1136,1140.433333,318,310.6277778,0,0,0
1201,1138.266667,324.5,316.8444444,0,0,0
1221,1150.5,322.8333333,315.2777778,0,0,0
1178,1153.533333,310.1666667,314.5,0,0,0
1235,1144.533333,287,315.4722222,0,0,0
1142,1124.2,280.1666667,316.4388889,0,0,0
1314,1139.266667,301.1666667,312.0388889,0,0,0
1289,1130.333333,293.8333333,312.9222222,0,0,0
1133,1121.5,273.3333333,313.6222222,0,0,0
1172,1099.816667,316.5,312.6555556,0,0,0
1247,1082,320.1666667,314.1388889,0,0,0
1203,1042.766667,319.3333333,309.7333333,0,0,0
1121,1018.766667,317.8333333,310.2166667,0,0,0
1101,958.2,342.1666667,311.1111111,0,0,0
987,927.3666667,343.8333333,309.5888889,0,0,0
985,891.7,319.3333333,308.7111111,0,0,0
998,868.8666667,326.6666667,310.7222222,0,0,0
979,848.0166667,318.3333333,307.2111111,0,0,0
928,799.4,317,313.9,0,0,0
915,741.6666667,328,317.9333333,0,0,0
849,710.5,305,322.4888889,0,0,0
783,694.3,315.8333333,319.7722222,0,0,0
763,677.4,327.1666667,320.2611111,0,0,0
678,635.55,325.1666667,323.8694444,0,0,0
680,626.4333333,324.6666667,321.7222222,0,0,0
715,591.75,329,318.45,0,0,0
658,558.2333333,312.3333333,318.0833333,0,0,0
628,550.9,319.5,320.9833333,0,0,0
613,521.85,316.6666667,318.7888889,0,0,0
610,500.0666667,334.8333333,309.6055556,0,0,0
536,480.4,301.8333333,311.5222222,0,0,0
563,468.6,317.3333333,310.0666667,0,0,0
532,448.9666667,307,306.925,0,0,0
485,429.1333333,298.8333333,308.8888889,0,0,0
501,412.4333333,292.3333333,309.0388889,0,0,0
481,389.1,304,309.6833333,0,0,0
395,367.5666667,292.3333333,314.9444444,0,0,0
388,341.9833333,294.5,318.7527778,0,0,0
392,316.6,270.8333333,312.1,0,0,0
404,293.9333333,264.8333333,318.3388889,0,0,0
341,275.6333333,287.5,311.7777778,0,0,0
317,260.3333333,316.3333333,309.8805556,0,0,0
322,239.3,307.8333333,309.0277778,0,0,0
304,228.9166667,294.1666667,307.7777778,0,0,0
262,216.3,303.8333333,312.6333333,0,0,0
239,206.5666667,312.8333333,306.0555556,0,0,0
241,198.7666667,312,306.4111111,0,0,0
222,194.4,340,313.9805556,0,0,0
233,182.1833333,323,315.4305556,0,0,0
188,171.1,341.8333333,314.0555556,0,0,0
152,166.5,344.6666667,314.4777778,0,0,0
179,153.5333333,329.3333333,313.7916667,0,0,0
204,158.5944444,322.6666667,304.5740741,0,0,0
208,147.9388889,322.5,299.6898148,0,0,0
165,145.2,330,301.6222222,0,0,0
163,138.2333333,325.3333333,305.0944444,0,0,0
136,135.5,328.3333333,309.0055556,0,0,0
146,132.1,324.6666667,308.3555556,0,0,0
162,132.3,330.6666667,305.7333333,0,0,0
138,124.4,327.3333333,305.3833333,0,0,0
133,126.9666667,323.8333333,310.4555556,0,0,0
130,119.3833333,324.5,305.7722222,0,0,0
140,121.6333333,305.1666667,300.2277778,0,0,0
131,120.6166667,318,303.2138889,0,0,0
143,124.4,311.8333333,305.2833333,0,0,0
130,128.7833333,316,312.7611111,0,0,0
141,129,319.6666667,318.4611111,0,0,0
148,125.3166667,312.8333333,317.6861111,0,0,0
146,133.5,320.5,316.6,0,0,0
177,151.7,326.8333333,313.5833333,0,0,0
164,153.9166667,325,315.8833333,0,0,0
198,171.2333333,331.25,317.3777778,0,0,0
224,186.1,321.8333333,316.3833333,0,0,0
231,201.8333333,336.8333333,314.5555556,0,0,0
268,220.8666667,316.8333333,316.3944444,0,0,0
275,243.3833333,309.1666667,317.0055556,0,0,0
310,278.3,316.1666667,315.1972222,0,0,0
381,320.9666667,316.1666667,318.1055556,0,0,0
450,350.9333333,328.1666667,315.5416667,0,0,0
457,387.7,323,314.7388889,0,0,0
489,431.4,333.8333333,314.7,0,0,0
561,491.2,328,315.6,0,0,0
664,559.6333333,335.1666667,314.9277778,0,0,0
709,640.2166667,332,318.0166667,0,0,0
889,715.35,348.8333333,318.1777778,0,0,0
1032,808,345.1666667,320.7222222,0,0,0
1011,913.5666667,343.1666667,316.5777778,0,0,0
1157,978.4666667,339,313.725,0,0,0
1295,1039.433333,339.8333333,313.5111111,0,0,0
1226,1084.116667,336.6666667,312.025,0,0,0
1388,1096.933333,332.8333333,312.3333333,0,0,0
1264,1120.533333,336.3333333,312.6722222,0,0,0
1415,1142.966667,343,313.5611111,0,0,0
1374,1168.883333,339.5,314.7083333,0,0,0
1307,1174.366667,334.1666667,314.1777778,0,0,0
1346,1182.683333,333.8333333,311.7,0,0,0
1337,1209.5,335.5,313.3833333,0,0,0
1382,1192.433333,340.1666667,314.6222222,0,0,0
1129,1208.616667,324.5,317.1194444,0,0,0
906,1213.016667,332.6666667,316.275,0,0,0
1010,1219.333333,337.6666667,316.9888889,0,0,0
1061,1226.166667,335.5,312.3555556,0,0,0
1104,1229.35,332.1666667,315.9388889,0,0,0
1148,1208.833333,342.6666667,316.9944444,0,0,0
1054,1197.9,324.5,320.7277778,0,0,0
1079,1188.233333,325.8333333,318.6777778,0,0,0
1121,1170.633333,318.5,318.9111111,0,0,0
1200,1164.366667,323.8333333,315.7138889,0,0,0
1199,1150.133333,331.3333333,313.5277778,0,0,0
1094,1120.133333,319,318.5055556,0,0,0
999,1115.233333,322.3333333,315.4222222,0,0,0
1306,1107.8,336.1666667,314.5166667,0,0,0
997,1085.333333,332,311.4666667,0,0,0
1131,1063.966667,330.3333333,314.8194444,0,0,0
1024,1010.7,326.3333333,312.8277778,0,0,0
989,988.3166667,334.1666667,311.0361111,0,0,0
942,966.2333333,335.3333333,317.1,0,0,0
1076,967.7333333,333.3333333,314.4083333,0,0,0
1019,970.9666667,342,315.1138889,0,0,0
962,942.9166667,341.1666667,317.3833333,0,0,0
933,952.4166667,330.5,316.2638889,0,0,0
1010,944.9333333,327.3333333,320.8277778,0,0,0
949,979.9166667,336,318.2833333,0,0,0
1059,1003.166667,322.8333333,318.3722222,0,0,0
996,1012.7,331.8333333,312.2166667,0,0,0
1060,1032.8,334.6666667,305.55,0,0,0
1101,1051.766667,330.8333333,311.9,0,0,0
954,1065.3,325,314.4166667,0,0,0
1064,1070.283333,326.5,312.4638889,0,0,0
1064,1094.4,325.1666667,306.3277778,0,0,0
1131,1108.466667,324.1666667,303.8277778,0,0,0
1073,1094.966667,332.5,302.3694444,0,0,0
1081,1101.066667,327.8333333,304.3833333,0,0,0
1005,1100.033333,322,302.6055556,0,0,0
1060,1120.133333,324.1666667,302.95,0,0,0
1081,1108.933333,326.8333333,308.7111111,0,0,0
1146,1115.866667,330.5,304.3388889,0,0,0
1158,1112.866667,336.3333333,300.7944444,0,0,0
1124,1110.766667,336.1666667,307.4888889,0,0,0
1049,1112.05,324.1666667,313.1694444,0,0,0
1105,1107.033333,331.8333333,311.0805556,0,0,0
1115,1128.833333,331.1666667,310.6444444,0,0,0
1177,1124.616667,306,312.6055556,0,0,0
1141,1122.666667,317.1666667,310.5166667,0,0,0
1147,1140.433333,305.8333333,310.6277778,0,0,0
1161,1138.266667,306.1666667,316.8444444,0,0,0
1245,1150.5,318.3333333,315.2777778,0,0,0
1294,1153.533333,327.3333333,314.5,0,0,0
1149,1144.533333,327,315.4722222,0,0,0
1152,1124.2,334,316.4388889,0,0,0
1217,1139.266667,338,312.0388889,0,0,0
1236,1130.333333,340.5,312.9222222,0,0,0
1176,1121.5,335.5,313.6222222,0,0,0
1205,1099.816667,344.8333333,312.6555556,0,0,0
1053,1082,344.8333333,314.1388889,0,0,0
1084,1042.766667,331.1666667,309.7333333,0,0,0
1059,1018.766667,330.8333333,310.2166667,0,0,0
1037,958.2,338.3333333,311.1111111,0,0,0
994,927.3666667,329.5,309.5888889,0,0,0
1028,891.7,315.6666667,308.7111111,0,0,0
996,868.8666667,319.6666667,310.7222222,0,0,0
928,848.0166667,319.6666667,307.2111111,0,0,0
963,799.4,316,313.9,0,0,0
894,741.6666667,320.8333333,317.9333333,0,0,0
836,710.5,312.8333333,322.4888889,0,0,0
871,694.3,313.5,319.7722222,0,0,0
866,677.4,313.8333333,320.2611111,0,0,0
732,635.55,317.6666667,323.8694444,0,0,0
677,626.4333333,325.3333333,321.7222222,0,0,0
702,591.75,316.5,318.45,0,0,0
664,558.2333333,311.5,318.0833333,0,0,0
622,550.9,314.1666667,320.9833333,0,0,0
624,521.85,326.8333333,318.7888889,0,0,0
514,500.0666667,315,309.6055556,0,0,0
554,480.4,322.5,311.5222222,0,0,0
537,468.6,311.5,310.0666667,0,0,0
469,448.9666667,317.6666667,306.925,0,0,0
521,429.1333333,307,308.8888889,0,0,0
486,412.4333333,308,309.0388889,0,0,0
463,389.1,312.8333333,309.6833333,0,0,0
432,367.5666667,320.6666667,314.9444444,0,0,0
428,341.9833333,325.8333333,318.7527778,0,0,0
379,316.6,332,312.1,0,0,0
394,293.9333333,316.6666667,318.3388889,0,0,0
330,275.6333333,331.6666667,311.7777778,0,0,0
289,260.3333333,329.5,309.8805556,0,0,0
307,239.3,315.5,309.0277778,0,0,0
268,228.9166667,329,307.7777778,0,0,0
272,216.3,326.3333333,312.6333333,0,0,0
253,206.5666667,336.5,306.0555556,0,0,0
252,198.7666667,327,306.4111111,0,0,0
238,194.4,315,313.9805556,0,0,0
203,182.1833333,329,315.4305556,0,0,0
214,171.1,317.6666667,314.0555556,0,0,0
207,166.5,318.8333333,314.4777778,0,0,0
177,153.5333333,320.5,313.7916667,0,0,0
158,158.5944444,338.1666667,304.5740741,0,0,0
166,147.9388889,328.6666667,299.6898148,0,0,0
160,145.2,337,301.6222222,0,0,0
148,138.2333333,320,305.0944444,0,0,0
154,135.5,332.8333333,309.0055556,0,0,0
155,132.1,335.5,308.3555556,0,0,0
129,132.3,335.8333333,305.7333333,0,0,0
137,124.4,327.8333333,305.3833333,0,0,0
135,126.9666667,340.8333333,310.4555556,0,0,0
118,119.3833333,329.5,305.7722222,0,0,0
142,121.6333333,334.6666667,300.2277778,0,0,0
141,120.6166667,343,303.2138889,0,0,0
129,124.4,318.6666667,305.2833333,0,0,0
132,128.7833333,314.3333333,312.7611111,0,0,0
173,129,321.3333333,318.4611111,0,0,0
153,125.3166667,298.3333333,317.6861111,0,0,0
156,133.5,323.3333333,316.6,0,0,0
168,151.7,323.6666667,313.5833333,0,0,0
173,153.9166667,334.1666667,315.8833333,0,0,0
183,171.2333333,314.1666667,317.3777778,0,0,0
212,186.1,323.6666667,316.3833333,0,0,0
218,201.8333333,346.1666667,314.5555556,0,0,0
259,220.8666667,341.3333333,316.3944444,0,0,0
312,243.3833333,329.6666667,317.0055556,0,0,0
325,278.3,352,315.1972222,0,0,0
372,320.9666667,343.6666667,318.1055556,0,0,0
415,350.9333333,332.8333333,315.5416667,0,0,0
444,387.7,340.5,314.7388889,0,0,0
527,431.4,329.3333333,314.7,0,0,0
609,491.2,340.8333333,315.6,0,0,0
662,559.6333333,334.5,314.9277778,0,0,0
738,640.2166667,336.8333333,318.0166667,0,0,0
858,715.35,346.5,318.1777778,0,0,0
944,808,323.5,320.7222222,0,0,0
1053,913.5666667,327.6666667,316.5777778,0,0,0
1144,978.4666667,321.6666667,313.725,0,0,0
1232,1039.433333,307,313.5111111,0,0,0
1225,1084.116667,311,312.025,0,0,0
1278,1096.933333,313.6666667,312.3333333,0,0,0
1363,1120.533333,307,312.6722222,0,0,0
1250,1142.966667,313.6666667,313.5611111,0,0,0
1266,1168.883333,314.1666667,314.7083333,0,0,0
1254,1174.366667,317.8333333,314.1777778,0,0,0
1243,1182.683333,314,311.7,0,0,0
1136,1209.5,324.5,313.3833333,0,0,0
1256,1192.433333,310.8333333,314.6222222,0,0,0
1185,1208.616667,201.8333333,317.1194444,0,0,0
1295,1213.016667,170.3333333,316.275,0,0,0
1248,1219.333333,304.8333333,316.9888889,0,0,0
1154,1226.166667,303.8333333,312.3555556,0,0,0
1221,1229.35,289.3333333,315.9388889,0,0,0
1258,1208.833333,288.6666667,316.9944444,0,0,0
1218,1197.9,282.6666667,320.7277778,0,0,0
1114,1188.233333,269.1666667,318.6777778,0,0,0
1178,1170.633333,306,318.9111111,0,0,0
1217,1164.366667,310.8333333,315.7138889,0,0,0
1157,1150.133333,293.1666667,313.5277778,0,0,0
1159,1120.133333,288,318.5055556,0,0,0
1230,1115.233333,291.8333333,315.4222222,0,0,0
1238,1107.8,324.1666667,314.5166667,0,0,0
1197,1085.333333,342.8333333,311.4666667,0,0,0
1182,1063.966667,352.1666667,314.8194444,0,0,0
1040,1010.7,350.1666667,312.8277778,0,0,0
930,988.3166667,337,311.0361111,0,0,0
992,966.2333333,343,317.1,0,0,0
936,967.7333333,355.1666667,314.4083333,0,0,0
903,970.9666667,349,315.1138889,0,0,0
975,942.9166667,343.3333333,317.3833333,0,0,0
1025,952.4166667,328.1666667,316.2638889,0,0,0
877,944.9333333,340.1666667,320.8277778,0,0,0
1015,979.9166667,341.5,318.2833333,0,0,0
947,1003.166667,336.5,318.3722222,0,0,0
1016,1012.7,318,312.2166667,0,0,0
1017,1032.8,326.6666667,305.55,0,0,0
1049,1051.766667,319,311.9,0,0,0
962,1065.3,320.1666667,314.4166667,0,0,0
890,1070.283333,318.1666667,312.4638889,0,0,0
1066,1094.4,321.1666667,306.3277778,0,0,0
991,1108.466667,314.3333333,303.8277778,0,0,0
1073,1094.966667,326.5,302.3694444,0,0,0
1090,1101.066667,318.5,304.3833333,0,0,0
1092,1100.033333,325,302.6055556,0,0,0
1096,1120.133333,322,302.95,0,0,0
1074,1108.933333,321,308.7111111,0,0,0
926,1115.866667,297.3333333,304.3388889,0,0,0
909,1112.866667,294,300.7944444,0,0,0
818,1110.766667,301.3333333,307.4888889,0,0,0
919,1112.05,318.1666667,313.1694444,0,0,0
1066,1107.033333,303.1666667,311.0805556,0,0,0
1032,1128.833333,300,310.6444444,0,0,0
945,1124.616667,330.5,312.6055556,0,0,0
1016,1122.666667,314.1666667,310.5166667,0,0,0
1040,1140.433333,299.6666667,310.6277778,0,0,0
1076,1138.266667,299.3333333,316.8444444,0,0,0
1064,1150.5,328.1666667,315.2777778,0,0,0
1115,1153.533333,303.1666667,314.5,0,0,0
957,1144.533333,335,315.4722222,0,0,0
1015,1124.2,331.5,316.4388889,0,0,0
1038,1139.266667,329.1666667,312.0388889,0,0,0
1104,1130.333333,328.3333333,312.9222222,0,0,0
1086,1121.5,328.1666667,313.6222222,0,0,0
1130,1099.816667,312.5,312.6555556,0,0,0
1277,1082,324.6666667,314.1388889,0.1,1,1
1156,1042.766667,309.3333333,309.7333333,0,0,0
1333,1018.766667,323.8333333,310.2166667,0,0,0
1285,958.2,317.1666667,311.1111111,0,0,0
1147,927.3666667,329.3333333,309.5888889,0,0,0
950,891.7,318.3333333,308.7111111,0,0,0
896,868.8666667,303.8333333,310.7222222,0,0,0
991,848.0166667,301.8333333,307.2111111,0,0,0
937,799.4,297.3333333,313.9,0,0,0
847,741.6666667,301.6666667,317.9333333,0,0,0
784,710.5,323.5,322.4888889,0,0,0
741,694.3,298.6666667,319.7722222,0,0,0
721,677.4,308.6666667,320.2611111,0,0,0
709,635.55,298.5,323.8694444,0,0,0
675,626.4333333,286.3333333,321.7222222,0,0,0
662,591.75,242.6666667,318.45,0,0,0
624,558.2333333,202.1666667,318.0833333,0,0,0
588,550.9,222.8333333,320.9833333,0,0,0
598,521.85,290.3333333,318.7888889,0,0,0
545,500.0666667,284.6666667,309.6055556,0,0,0
519,480.4,308.5,311.5222222,0,0,0
547,468.6,297.5,310.0666667,0,0,0
505,448.9666667,290.1666667,306.925,0,0,0
469,429.1333333,297.1666667,308.8888889,0,0,0
429,412.4333333,294.8333333,309.0388889,0,0,0
437,389.1,297,309.6833333,0,0,0
390,367.5666667,291.8333333,314.9444444,0,0,0
356,341.9833333,291.6666667,318.7527778,0,0,0
349,316.6,259.5,312.1,0,0,0
354,293.9333333,262.8333333,318.3388889,0,0,0
261,275.6333333,303,311.7777778,0,0,0
270,260.3333333,284,309.8805556,0,0,0
276,239.3,290,309.0277778,0,0,0
237,228.9166667,296.3333333,307.7777778,0,0,0
221,216.3,296.3333333,312.6333333,0,0,0
236,206.5666667,288.6666667,306.0555556,0,0,0
231,198.7666667,289.1666667,306.4111111,0,0,0
167,194.4,291.1666667,313.9805556,0,0,0
195,182.1833333,287.6666667,315.4305556,0,0,0
179,171.1,240.8333333,314.0555556,0,0,0
187,166.5,278.5,314.4777778,0,0,0
162,153.5333333,255.8333333,313.7916667,0,0,0
177,158.5944444,313,304.5740741,0,0,0
157,147.9388889,305.8333333,299.6898148,0,0,0
157,145.2,306.1666667,301.6222222,0,0,0
173,138.2333333,302,305.0944444,0,0,0
147,135.5,302.6666667,309.0055556,0,0,0
166,132.1,305.3333333,308.3555556,0,0,0
121,132.3,304.1666667,305.7333333,0,0,0
119,124.4,325.8333333,305.3833333,0,0,0
136,126.9666667,320.3333333,310.4555556,0,0,0
146,119.3833333,320.5,305.7722222,0,0,0
144,121.6333333,311.6666667,300.2277778,0,0,0
138,120.6166667,309.1666667,303.2138889,0,0,0
143,124.4,297.1666667,305.2833333,0,0,0
139,128.7833333,287,312.7611111,0,0,0
153,129,321.8333333,318.4611111,0,0,0
173,125.3166667,310,317.6861111,0,0,0
170,133.5,317.1666667,316.6,0,0,0
169,151.7,281,313.5833333,0,0,0
189,153.9166667,296.6666667,315.8833333,0,0,0
175,171.2333333,338.1666667,317.3777778,0,0,0
193,186.1,280.8333333,316.3833333,0,0,0
251,201.8333333,318.6666667,314.5555556,0,0,0
269,220.8666667,319.5,316.3944444,0,0,0
288,243.3833333,293.1666667,317.0055556,0,0,0
337,278.3,253.5,315.1972222,0,0,0
383,320.9666667,288,318.1055556,0,0,0
391,350.9333333,311.6666667,315.5416667,0,0,0
514,387.7,309.6666667,314.7388889,0,0,0
554,431.4,312.5,314.7,0,0,0
607,491.2,319.5,315.6,0,0,0
666,559.6333333,312,314.9277778,0,0,0
768,640.2166667,322.1666667,318.0166667,0,0,0
892,715.35,312.5,318.1777778,0,0,0
902,808,316.8333333,320.7222222,0,0,0
1106,913.5666667,312.1666667,316.5777778,0,0,0
1149,978.4666667,301.8333333,313.725,0,0,0
1176,1039.433333,312.8333333,313.5111111,0,0,0
1209,1084.116667,330.3333333,312.025,0,0,0
1353,1096.933333,326.8333333,312.3333333,0,0,0
1350,1120.533333,329.1666667,312.6722222,0,0,0
1316,1142.966667,326.8333333,313.5611111,0,0,0
1239,1168.883333,324.1666667,314.7083333,0,0,0
1254,1174.366667,332.3333333,314.1777778,0,0,0
1135,1182.683333,321.5,311.7,0,0,0
1216,1209.5,335,313.3833333,0,0,0
1187,1192.433333,331.8333333,314.6222222,0,0,0
1306,1208.616667,318.5,317.1194444,0,0,0
1410,1213.016667,334.8333333,316.275,0,0,0
1177,1219.333333,292.3333333,316.9888889,0,0,0
1340,1226.166667,281.1666667,312.3555556,0,0,0
