-0.14 ,-1.299088366,-2.80633924,-1.651181132,-3.11358262,0.964039715
-0.21 ,-0.73817159,-2.855168619,-1.721764464,-2.930118359,0.9639861
1.72 ,-6.940307486,-0.196924294,9.468961731,1.437897997,0.963980298
0.39 ,0.487461082,-3.31103768,-1.271848132,-3.604477361,0.963875268
0.66 ,0.58960977,-3.933495389,-1.742688784,-4.143169919,0.963730927
1.35 ,3.01365303,-2.805347382,4.649732178,-0.969121806,0.963683313
1.55 ,-6.958075514,-0.154674076,9.157405961,1.519530522,0.96353067
0.06 ,2.179671565,-3.245003975,-2.100162785,-6.43490254,0.963516966
0.45 ,-1.342961641,-2.41119575,1.686362096,-3.012767056,0.963470753
1.32 ,2.144494115,-2.851147071,5.375010904,-0.829074254,0.963275897
-0.02 ,2.980409332,-3.619035005,-1.264231965,-6.318759757,0.963211679
1.77 ,-6.073090781,-0.074386706,10.18299223,1.639978625,0.963105348
-0.90 ,-3.686508122,-1.404260807,-3.685657624,-2.28320314,0.962970009
-0.29 ,2.361617397,-3.452098034,-2.737484284,-6.393397028,0.962957106
-0.84 ,-3.978304474,-1.413323309,-3.798394329,-2.184747828,0.962938
-1.19 ,-4.098852081,-1.370899209,-3.67021445,-1.633045666,0.962850075
-1.00 ,-3.881186195,-1.312034904,-3.247354654,-2.435254474,0.962772753
-0.95 ,-3.859213791,-1.293315028,-3.300528995,-2.473811097,0.962649718
-0.46 ,2.602678598,-3.497268782,-3.581779127,-6.527710476,0.962646717
0.33 ,-1.037076891,-3.138444025,1.576141067,3.016758545,0.962571996
0.52 ,-0.39211423,-3.384827016,2.420655495,3.670304222,0.96255159
1.58 ,-5.848621221,-0.204054507,9.961123995,1.487797012,0.962534185
-0.82 ,-2.879493938,-1.143949513,-3.167794972,-4.297804783,0.962493373
-0.87 ,-3.703911974,-1.287109186,-3.179753388,-2.482826861,0.962487872
0.69 ,0.022659098,-3.720759527,2.465226873,3.908838082,0.962487471
0.43 ,-1.607844368,-2.411741343,1.666392022,-2.198495561,0.962450961
0.70 ,0.539666636,-4.000195815,2.315600649,3.87717962,0.962415951
-0.70 ,-4.714963049,-0.581716834,-1.415847784,-2.91079355,0.96237794
-0.90 ,-2.950214674,-1.254792119,-3.066284525,-4.782513131,0.962369338
0.72 ,1.273208102,-3.887932272,2.482615279,4.079108177,0.962367737
-0.69 ,-4.743837965,-0.694073342,-1.644392239,-3.321564666,0.962310221
-0.61 ,-4.670733267,-0.822264229,-1.565946873,-2.350627114,0.962298217
-0.25 ,2.305244339,-3.580856451,-3.602597623,-5.771921899,0.962296417
-0.90 ,-3.730704013,-1.192596838,-2.765569958,-2.768343207,0.962293916
0.87 ,1.141861422,-4.227604874,2.287623961,4.359664247,0.962285414
-0.99 ,-3.048142895,-1.202690859,-3.030404183,-4.825507358,0.962233899
-0.74 ,-4.772959457,-0.70297727,-1.775178829,-3.197505606,0.962176583
0.53 ,1.046047447,-4.122888856,1.195223538,2.90878621,0.962149875
-0.74 ,-4.539903809,-0.786616517,-2.165552557,-3.268351067,0.962146674
-0.57 ,-4.921410872,-0.501418282,-1.579143402,-2.920137047,0.962136971
1.53 ,-6.037441117,-0.243476044,10.35102894,1.77530397,0.962009035
-0.82 ,-3.376354065,-1.457261932,-3.337902419,-3.712861378,0.962007734
-0.70 ,-4.758716972,-0.479125976,-1.805606996,-2.771471793,0.961921309
0.03 ,2.854636566,-3.680594598,-3.213503377,-5.511603823,0.961895502
-0.94 ,-3.600390793,-1.613476152,-3.447827332,-3.676993743,0.961824082
-0.83 ,-3.186618586,-1.697262532,-3.516813836,-3.842589895,0.961629526
-0.41 ,-3.640021896,-0.925597259,-1.217165519,-1.40284813,0.961606119
-0.53 ,-3.930920112,-0.92583482,-1.528737862,-1.319908261,0.961599818
-0.41 ,-3.726809888,-0.89259473,-1.568168315,-1.835503035,0.961543601
-0.48 ,-3.746968047,-1.054146565,-1.918237095,-1.773749616,0.961491086
-0.02 ,2.563002647,-3.884731241,-3.123688801,-4.38714579,0.96139696
-0.48 ,-3.984520208,-0.860756154,-1.985758672,-2.382396584,0.961374053
-0.91 ,-2.608541385,-1.656069568,-3.397025679,-3.54123406,0.961344845
-0.55 ,-3.460590261,-1.020707207,-1.877140917,-2.184542825,0.961344445
0.18 ,-0.342038986,-3.54390587,2.701890868,-0.730393535,0.961167594
-0.65 ,-3.789202661,-0.912739546,-1.883547898,-2.714132191,0.961110578
0.48 ,0.649497189,-3.555861776,3.53843801,-0.400103775,0.960743873
0.33 ,1.216476052,-3.097869763,3.098837354,-0.563542449,0.960482598
0.18 ,1.122872629,-3.164497496,2.888085463,-0.299301222,0.960222824
-0.66 ,-1.947326987,-0.432871596,-1.164204175,-5.725844047,0.960182912
0.33 ,2.547525508,-3.496985293,3.132848913,-0.262129895,0.959995259
-0.82 ,-2.857091704,-0.512716387,-1.514607173,-5.637345304,0.959935842
0.93 ,2.499637884,-3.853601403,3.382288926,0.368192213,0.959727382
-0.97 ,-5.535848669,-0.62031091,-3.111613549,-3.88007154,0.959665564
-0.98 ,-5.656601587,-0.481778604,-3.086514918,-3.996296784,0.959630954
-1.02 ,-5.650636814,-0.827541163,-3.088141685,-3.299942998,0.959561635
-0.85 ,-5.983155267,-0.552994605,-2.988644088,-4.016353206,0.959543029
-1.08 ,-2.531583108,-0.355983185,-1.506165171,-4.918383209,0.959522423
0.85 ,2.524166502,-3.943309036,3.805323785,1.606921856,0.959462506
-0.96 ,-5.919954947,-0.368525088,-3.022935708,-4.330244788,0.959317765
-1.13 ,-3.337945214,-0.42565742,-1.956737141,-4.856083665,0.95912601
-0.98 ,-5.638652563,-0.242546677,-3.198585491,-4.344660963,0.959052289
-1.29 ,-3.74970896,-0.55734734,-2.10933074,-4.704135097,0.958744501
-1.10 ,-5.869785821,-0.257189465,-3.038213731,-4.041752317,0.958703589
-1.33 ,-3.676707203,-0.511264333,-2.315614635,-4.729950899,0.958444315
-1.35 ,-2.92977983,-0.457130068,-1.855723933,-4.880202691,0.95814713
-1.16 ,-0.773549916,-1.283993469,-1.800321477,-3.367119838,0.95758837
-1.16 ,-1.036772696,-1.507556525,-2.326395649,-3.450219126,0.957579268
-1.15 ,-1.676188118,-1.002371492,-1.733026369,-4.400424823,0.957442028
0.04 ,-2.567974967,-0.679796425,3.887592721,-0.206528935,0.957344
-1.06 ,-1.197903169,-1.029232705,-1.643921486,-4.300536936,0.957229868
-1.24 ,-1.91712518,-1.010929932,-1.898986293,-4.184221936,0.956937484
-0.16 ,-1.647544096,-0.907990069,3.303428354,-0.190379607,0.956875466
-1.24 ,-1.736768493,-0.949238471,-2.086296773,-3.922707784,0.956577481
0.18 ,2.699002795,-3.687086802,4.423709153,1.413682652,0.956557075
-0.17 ,-2.205010443,-1.141417886,3.322983041,-0.103241167,0.956409333
-1.30 ,-1.917766225,-0.856491257,-2.114553523,-4.081076166,0.956088041
-0.14 ,1.907647153,-4.131210177,4.058757921,2.128139522,0.955981311
-0.21 ,-1.005081307,-0.958305195,3.812081177,-0.253442232,0.955871279
-0.19 ,-1.227419275,-0.9174068,4.255956295,-0.032147059,0.955458061
0.01 ,2.606936278,-4.529574809,4.227362098,2.377947377,0.955336926
-0.07 ,-0.059292808,-1.221380815,4.606345725,-0.05730065,0.955006832
-0.22 ,2.826925872,-4.066450888,4.115533323,1.35198175,0.954540899
-0.29 ,-1.366827568,-1.246262964,4.369559983,0.219642735,0.95433524
-0.18 ,2.695470134,-4.589533259,3.479755205,2.583020471,0.953743671
-1.62 ,-3.810363577,-1.207592662,-0.622155395,-1.236355327,0.953316549
-1.67 ,-3.468082973,-1.243643111,-0.881208323,-0.901077996,0.953291841
-1.67 ,-3.518500079,-1.175798247,-0.721608448,-1.900814143,0.953253631
-1.72 ,-3.608977929,-1.507586481,-1.336005109,-0.472893872,0.953195714
-1.62 ,-3.226695244,-1.77994697,-1.538737722,-0.609990469,0.953141899
-0.21 ,5.567191874,-3.547514357,3.605332025,1.869119083,0.953125594
-1.66 ,-3.88441519,-1.137917232,-1.282842065,-1.778274455,0.953085482
-0.92 ,-1.689804088,-1.849612355,1.970586428,2.392209629,0.953052973
-0.27 ,2.933018331,-4.309311959,3.815172502,2.75038048,0.952905831
-1.68 ,-3.469347057,-1.393087326,-1.981095358,-1.009619883,0.952878923
-0.39 ,4.763987489,-3.619206811,2.992461652,3.038900517,0.952759689
-0.83 ,-1.400048786,-1.704374489,2.628208856,2.451006491,0.952673365
-1.62 ,-5.637754475,-0.671810465,-1.78357891,-1.360308227,0.952629052
-1.45 ,-5.827992163,-0.488943621,-1.486022357,-1.684657598,0.95258854
